,Date,RainTomorrow
26187,2011/1/17,No
26188,2012/8/8,No
26189,2017/1/4,No
26190,2012/9/5,No
26191,2009/11/9,No
26192,2010/5/16,No
26193,2014/2/5,No
26194,2009/8/24,No
26195,2011/3/4,No
26196,2012/9/21,No
26197,2014/9/14,No
26198,2010/7/11,No
26199,2015/5/15,No
26200,2015/6/6,Yes
26201,2017/4/26,No
26202,2015/1/17,No
26203,2012/4/7,No
26204,2013/12/17,No
26205,2010/7/24,No
26206,2013/6/24,No
26207,2016/3/7,No
26208,2017/6/25,Yes
26209,2014/1/18,No
26210,2015/6/5,No
26211,2009/12/25,No
26212,2014/3/29,No
26213,2011/12/17,No
26214,2015/11/21,No
26215,2009/12/15,No
26216,2011/9/6,Yes
26217,2010/11/7,No
26218,2011/11/14,No
26219,2009/11/22,No
26220,2009/10/18,No
26221,2009/10/18,No
26222,2012/10/10,Yes
26223,2013/11/17,No
26224,2009/1/15,No
26225,2009/4/5,Yes
26226,2015/3/15,No
26227,2011/7/5,No
26228,2013/3/9,No
26229,2010/11/9,Yes
26230,2010/12/31,No
26231,2013/3/14,No
26232,2009/3/17,No
26233,2011/5/5,No
26234,2012/2/4,No
26235,2017/5/24,No
26236,2010/7/17,No
26237,2012/11/28,No
26238,2012/8/3,No
26239,2016/12/23,No
26240,2011/11/3,No
26241,2011/12/26,No
26242,2010/10/16,Yes
26243,2013/4/9,No
26244,2014/8/5,No
26245,2013/5/25,No
26246,2010/6/22,Yes
26247,2014/8/10,No
26248,2013/3/21,No
26249,2015/8/25,No
26250,2015/4/5,No
26251,2016/7/19,Yes
26252,2016/7/16,No
26253,2011/1/17,No
26254,2017/1/12,No
26255,2016/11/1,Yes
26256,2010/5/27,Yes
26257,2012/7/23,Yes
26258,2012/6/8,No
26259,2010/11/27,No
26260,2010/10/31,No
26261,2012/1/30,Yes
26262,2015/11/2,No
26263,2014/2/20,No
26264,2013/11/21,No
26265,2014/9/24,No
26266,2009/12/27,Yes
26267,2009/9/21,No
26268,2010/8/22,No
26269,2015/4/16,No
26270,2012/3/9,No
26271,2016/6/6,Yes
26272,2014/3/30,No
26273,2011/10/10,Yes
26274,2012/11/6,No
26275,2009/12/17,No
26276,2013/1/31,Yes
26277,2015/8/29,Yes
26278,2011/9/21,No
26279,2011/5/31,No
26280,2013/8/21,No
26281,2009/9/27,No
26282,2016/3/3,No
26283,2016/3/27,No
26284,2009/7/29,No
26285,2014/3/1,No
26286,2013/8/3,Yes
26287,2009/11/21,No
26288,2016/4/19,No
26289,2009/1/13,No
26290,2009/3/27,No
26291,2013/8/12,No
26292,2016/8/9,No
26293,2016/8/21,No
26294,2016/11/20,No
26295,2016/3/25,No
26296,2016/10/27,No
26297,2015/9/22,No
26298,2014/12/30,No
26299,2015/4/19,No
26300,2016/1/18,No
26301,2011/9/12,No
26302,2008/4/25,No
26303,2012/4/23,No
26304,2009/6/15,No
26305,2010/2/11,No
26306,2014/9/8,No
26307,2011/12/28,No
26308,2016/7/24,No
26309,2014/3/20,No
26310,2012/5/28,No
26311,2015/2/20,No
26312,2012/1/11,No
26313,2015/1/12,No
26314,2011/7/27,No
26315,2012/1/9,No
26316,2016/7/6,No
26317,2012/5/23,No
26318,2011/7/1,Yes
26319,2013/7/14,Yes
26320,2013/9/18,No
26321,2016/8/26,No
26322,2012/11/5,Yes
26323,2014/10/29,No
26324,2014/5/25,No
26325,2009/1/13,No
26326,2012/7/23,No
26327,2014/8/26,No
26328,2014/1/15,No
26329,2009/1/31,No
26330,2013/6/4,No
26331,2010/6/13,No
26332,2010/9/30,No
26333,2010/7/11,No
26334,2015/11/22,Yes
26335,2013/1/21,No
26336,2017/6/24,No
26337,2013/5/22,No
26338,2010/7/4,No
26339,2014/10/16,No
26340,2009/6/7,Yes
26341,2015/8/15,No
26342,2011/7/18,No
26343,2013/5/19,No
26344,2010/4/30,No
26345,2009/12/18,No
26346,2011/12/28,No
26347,2009/5/22,No
26348,2010/8/31,No
26349,2014/10/11,No
26350,2015/5/21,No
26351,2016/11/29,No
26352,2016/5/28,No
26353,2013/11/22,No
26354,2011/7/7,No
26355,2008/1/1,No
26356,2014/3/29,No
26357,2010/6/3,No
26358,2011/5/1,No
26359,2014/8/16,No
26360,2012/6/28,No
26361,2016/2/24,No
26362,2010/5/25,No
26363,2014/9/27,No
26364,2015/9/26,No
26365,2016/8/18,No
26366,2010/4/22,No
26367,2010/4/26,Yes
26368,2013/8/28,No
26369,2013/8/23,No
26370,2012/11/22,No
26371,2016/12/9,No
26372,2011/8/14,Yes
26373,2013/5/2,No
26374,2012/2/23,No
26375,2016/9/28,No
26376,2009/5/5,No
26377,2013/1/11,No
26378,2012/2/2,No
26379,2014/9/4,No
26380,2016/2/13,No
26381,2011/2/17,Yes
26382,2014/12/12,No
26383,2010/1/3,No
26384,2013/9/17,No
26385,2011/8/29,No
26386,2014/5/22,No
26387,2017/4/24,No
26388,2009/1/4,No
26389,2014/3/8,No
26390,2011/5/17,No
26391,2017/2/9,No
26392,2011/5/3,No
26393,2014/11/14,No
26394,2009/8/1,Yes
26395,2012/9/16,No
26396,2009/10/7,No
26397,2010/8/26,Yes
26398,2015/5/29,No
26399,2016/12/19,No
26400,2015/10/23,No
26401,2011/3/29,No
26402,2010/7/12,No
26403,2009/8/27,No
26404,2016/5/21,No
26405,2013/9/12,No
26406,2015/12/30,No
26407,2009/5/20,No
26408,2016/11/5,No
26409,2015/9/20,No
26410,2012/11/22,No
26411,2017/5/2,No
26412,2014/1/15,No
26413,2011/12/2,No
26414,2013/10/31,No
26415,2009/3/15,No
26416,2014/2/2,No
26417,2016/7/13,No
26418,2013/5/6,No
26419,2014/7/25,No
26420,2016/11/16,No
26421,2012/3/4,No
26422,2010/1/18,No
26423,2012/4/16,No
26424,2011/10/27,No
26425,2014/9/12,No
26426,2009/12/12,No
26427,2017/6/15,No
26428,2017/4/21,No
26429,2009/9/11,Yes
26430,2015/1/9,Yes
26431,2016/5/15,No
26432,2015/11/5,Yes
26433,2010/8/7,No
26434,2014/6/18,No
26435,2017/6/22,No
26436,2016/2/24,No
26437,2010/8/29,No
26438,2010/3/31,No
26439,2016/3/10,No
26440,2011/9/25,No
26441,2015/10/1,No
26442,2009/10/28,No
26443,2010/7/8,No
26444,2015/3/6,No
26445,2012/11/15,No
26446,2015/11/14,No
26447,2012/5/6,No
26448,2011/1/2,No
26449,2009/9/4,Yes
26450,2014/12/2,No
26451,2016/4/12,No
26452,2010/11/18,No
26453,2014/10/2,No
26454,2009/9/23,No
26455,2016/8/21,Yes
26456,2010/5/1,No
26457,2010/7/13,Yes
26458,2017/4/4,No
26459,2014/5/3,Yes
26460,2009/2/5,No
26461,2015/10/6,No
26462,2011/10/12,No
26463,2017/5/12,No
26464,2011/3/8,No
26465,2013/3/27,No
26466,2013/8/22,No
26467,2011/6/8,No
26468,2009/9/16,No
26469,2017/2/26,No
26470,2017/4/29,No
26471,2015/9/24,No
26472,2010/9/11,No
26473,2013/5/9,No
26474,2011/12/8,Yes
26475,2009/4/15,No
26476,2014/6/15,No
26477,2009/2/12,No
26478,2010/4/28,No
26479,2012/3/24,No
26480,2011/1/25,No
26481,2008/10/6,No
26482,2016/3/6,No
26483,2014/5/30,No
26484,2013/11/21,No
26485,2011/6/8,No
26486,2016/3/10,No
26487,2012/10/15,No
26488,2008/8/14,No
26489,2014/4/30,No
26490,2013/5/3,Yes
26491,2011/12/7,No
26492,2016/8/25,No
26493,2014/5/18,No
26494,2011/10/9,No
26495,2010/12/12,No
26496,2012/3/6,No
26497,2014/1/4,No
26498,2010/11/30,No
26499,2017/3/27,No
26500,2011/12/12,No
26501,2009/1/28,No
26502,2011/3/9,No
26503,2012/8/23,No
26504,2011/10/31,No
26505,2010/5/20,No
26506,2015/6/30,No
26507,2011/7/15,No
26508,2017/4/6,No
26509,2013/8/1,No
26510,2014/10/24,No
26511,2013/7/23,No
26512,2013/7/3,No
26513,2013/10/7,Yes
26514,2009/12/7,No
26515,2014/10/2,No
26516,2009/7/3,No
26517,2010/3/6,No
26518,2015/4/24,No
26519,2016/4/15,No
26520,2014/6/25,No
26521,2012/7/7,No
26522,2016/6/30,No
26523,2014/1/7,No
26524,2010/5/18,No
26525,2009/12/4,No
26526,2010/4/16,No
26527,2011/8/20,No
26528,2015/10/2,No
26529,2011/1/21,No
26530,2012/1/18,No
26531,2016/1/11,No
26532,2012/1/5,No
26533,2009/12/23,No
26534,2015/2/17,No
26535,2016/6/24,No
26536,2012/11/6,No
26537,2016/10/21,Yes
26538,2009/2/28,Yes
26539,2009/10/15,Yes
26540,2014/12/17,No
26541,2013/6/17,No
26542,2014/3/1,No
26543,2009/5/1,No
26544,2015/3/9,No
26545,2015/11/13,No
26546,2014/9/23,No
26547,2013/7/15,No
26548,2013/6/11,Yes
26549,2011/1/13,No
26550,2013/5/5,No
26551,2013/8/2,No
26552,2014/10/12,No
26553,2014/6/5,No
26554,2017/3/15,No
26555,2013/9/6,No
26556,2014/8/23,Yes
26557,2010/7/2,No
26558,2015/12/7,No
26559,2017/1/3,No
26560,2013/5/18,No
26561,2017/5/19,Yes
26562,2011/8/19,Yes
26563,2009/7/28,No
26564,2010/10/15,Yes
26565,2009/12/27,No
26566,2014/5/18,No
26567,2013/7/4,No
26568,2013/6/3,No
26569,2016/4/26,No
26570,2013/7/16,No
26571,2013/12/12,No
26572,2016/11/4,No
26573,2009/5/29,Yes
26574,2011/12/9,No
26575,2010/8/21,No
26576,2015/2/17,No
26577,2016/7/6,No
26578,2015/7/24,Yes
26579,2015/4/27,No
26580,2010/10/15,No
26581,2016/8/30,No
26582,2012/10/4,Yes
26583,2017/1/22,No
26584,2010/8/2,No
26585,2015/6/18,Yes
26586,2013/1/20,No
26587,2015/1/19,No
26588,2013/10/26,No
26589,2010/3/31,No
26590,2013/8/4,No
26591,2010/3/2,No
26592,2010/6/7,No
26593,2017/2/1,Yes
26594,2009/10/20,No
26595,2015/6/21,No
26596,2012/8/5,No
26597,2011/10/17,No
26598,2013/1/9,No
26599,2008/12/18,No
26600,2009/11/3,No
26601,2016/8/29,No
26602,2013/1/30,No
26603,2011/1/16,No
26604,2011/11/1,No
26605,2012/1/16,No
26606,2016/3/18,No
26607,2015/9/26,No
26608,2015/4/28,No
26609,2016/6/13,No
26610,2014/9/5,No
26611,2014/5/28,No
26612,2017/2/5,No
26613,2012/1/5,No
26614,2015/9/19,No
26615,2011/9/9,No
26616,2014/4/8,No
26617,2014/11/13,No
26618,2012/6/13,No
26619,2012/7/19,Yes
26620,2008/12/13,No
26621,2014/6/11,No
26622,2011/6/22,No
26623,2011/3/19,No
26624,2009/11/27,No
26625,2014/8/10,No
26626,2014/7/4,Yes
26627,2014/11/23,No
26628,2012/7/16,No
26629,2008/10/6,No
26630,2016/12/7,No
26631,2014/4/5,Yes
26632,2010/7/12,No
26633,2016/12/9,No
26634,2017/1/12,No
26635,2012/4/29,No
26636,2016/12/5,No
26637,2016/7/13,No
26638,2015/9/22,No
26639,2015/2/27,No
26640,2012/4/15,No
26641,2012/10/30,No
26642,2016/3/22,No
26643,2012/6/9,Yes
26644,2014/7/27,No
26645,2013/5/16,No
26646,2011/11/8,Yes
26647,2017/2/17,No
26648,2012/7/15,No
26649,2012/3/17,No
26650,2011/1/12,Yes
26651,2009/3/15,No
26652,2014/12/1,No
26653,2010/12/3,No
26654,2011/8/6,No
26655,2014/7/4,No
26656,2011/8/27,No
26657,2014/1/10,No
26658,2010/6/27,No
26659,2008/12/16,Yes
26660,2009/10/16,No
26661,2013/4/2,No
26662,2010/8/13,No
26663,2011/7/28,No
26664,2013/8/13,No
26665,2016/10/21,No
26666,2011/11/15,No
26667,2016/4/14,No
26668,2011/1/17,No
26669,2014/10/8,No
26670,2009/2/12,No
26671,2016/2/13,No
26672,2010/5/14,No
26673,2013/11/2,No
26674,2014/2/16,No
26675,2017/4/13,No
26676,2013/3/3,Yes
26677,2010/6/19,Yes
26678,2012/2/19,No
26679,2011/2/22,No
26680,2014/4/16,No
26681,2013/5/15,Yes
26682,2017/2/28,No
26683,2012/7/19,No
26684,2012/11/13,No
26685,2017/6/10,No
26686,2012/6/7,No
26687,2012/11/16,Yes
26688,2011/3/2,No
26689,2013/1/15,No
26690,2015/2/2,No
26691,2011/10/3,No
26692,2009/12/9,No
26693,2017/2/10,No
26694,2013/12/10,No
26695,2010/1/11,No
26696,2010/4/30,No
26697,2011/2/11,No
26698,2015/6/28,No
26699,2010/6/10,No
26700,2009/6/30,Yes
26701,2012/11/14,Yes
26702,2011/5/12,Yes
26703,2015/11/28,No
26704,2012/10/3,Yes
26705,2015/5/17,No
26706,2015/12/30,No
26707,2015/5/16,No
26708,2010/11/26,No
26709,2012/1/17,Yes
26710,2010/11/6,No
26711,2016/8/4,Yes
26712,2015/8/10,No
26713,2016/8/10,No
26714,2015/12/11,No
26715,2016/5/31,No
26716,2015/8/29,Yes
26717,2009/10/22,No
26718,2010/1/13,No
26719,2016/7/5,No
26720,2009/9/17,No
26721,2013/12/9,No
26722,2012/9/30,No
26723,2010/2/6,No
26724,2016/12/10,No
26725,2008/7/12,No
26726,2015/5/5,Yes
26727,2015/12/13,No
26728,2016/10/3,Yes
26729,2014/3/30,No
26730,2012/2/18,No
26731,2011/9/18,No
26732,2016/11/3,No
26733,2012/1/3,No
26734,2017/2/10,Yes
26735,2010/3/15,No
26736,2013/11/9,No
26737,2008/12/4,No
26738,2014/11/26,No
26739,2013/3/22,No
26740,2013/4/3,Yes
26741,2017/6/20,Yes
26742,2009/8/15,No
26743,2010/1/14,No
26744,2010/7/24,No
26745,2012/6/6,Yes
26746,2009/7/6,Yes
26747,2013/10/26,No
26748,2013/4/4,No
26749,2011/6/12,No
26750,2014/1/27,No
26751,2009/8/29,Yes
26752,2016/8/17,No
26753,2016/4/4,No
26754,2009/9/18,No
26755,2014/11/25,No
26756,2012/1/21,No
26757,2012/8/5,No
26758,2013/8/8,Yes
26759,2012/6/9,No
26760,2014/9/20,No
26761,2016/2/16,No
26762,2009/4/17,No
26763,2012/7/29,No
26764,2011/3/13,No
26765,2013/12/8,No
26766,2016/10/29,No
26767,2010/8/8,No
26768,2013/4/8,No
26769,2011/5/18,No
26770,2012/10/28,No
26771,2009/2/6,No
26772,2015/4/5,No
26773,2009/8/11,Yes
26774,2013/8/18,No
26775,2013/1/13,No
26776,2013/9/29,Yes
26777,2015/2/2,No
26778,2015/11/16,No
26779,2016/1/19,No
26780,2013/7/31,Yes
26781,2012/9/29,Yes
26782,2015/3/22,No
26783,2016/9/17,No
26784,2009/2/24,No
26785,2012/3/17,Yes
26786,2010/9/19,No
26787,2017/6/19,No
26788,2016/8/14,No
26789,2016/5/20,No
26790,2009/8/9,No
26791,2010/2/6,No
26792,2009/9/4,Yes
26793,2008/7/19,No
26794,2012/4/19,No
26795,2009/7/4,No
26796,2016/8/19,No
26797,2011/11/1,No
26798,2012/2/25,No
26799,2016/11/15,No
26800,2014/1/10,No
26801,2014/7/17,Yes
26802,2014/9/19,No
26803,2016/4/6,No
26804,2016/6/30,No
26805,2015/12/5,No
26806,2009/5/31,No
26807,2015/12/6,Yes
26808,2009/9/12,No
26809,2013/8/10,No
26810,2009/11/25,No
26811,2016/9/16,No
26812,2016/6/1,No
26813,2013/3/10,No
26814,2015/5/11,No
26815,2016/4/11,Yes
26816,2013/5/13,No
26817,2014/4/14,No
26818,2013/11/4,No
26819,2015/8/20,No
26820,2011/3/19,Yes
26821,2013/8/23,No
26822,2014/6/23,Yes
26823,2009/1/19,Yes
26824,2017/3/28,No
26825,2010/4/9,No
26826,2011/3/14,No
26827,2010/10/20,No
26828,2016/11/7,No
26829,2011/8/20,No
26830,2014/9/5,No
26831,2010/2/10,No
26832,2016/11/16,No
26833,2012/3/4,No
26834,2015/8/25,Yes
26835,2009/8/8,No
26836,2009/1/1,No
26837,2011/7/4,No
26838,2016/4/29,Yes
26839,2016/1/1,No
26840,2010/10/6,Yes
26841,2015/1/13,Yes
26842,2008/12/7,No
26843,2011/9/25,No
26844,2012/10/16,No
26845,2014/10/29,No
26846,2015/3/25,No
26847,2016/5/23,No
26848,2017/3/11,No
26849,2011/12/7,No
26850,2012/2/18,No
26851,2016/8/29,No
26852,2015/1/29,No
26853,2014/8/26,No
26854,2014/1/7,No
26855,2011/8/13,No
26856,2016/12/7,No
26857,2014/7/30,No
26858,2014/11/12,No
26859,2017/6/9,No
26860,2013/6/15,No
26861,2012/6/16,Yes
26862,2011/7/14,No
26863,2010/2/15,No
26864,2015/1/26,No
26865,2010/12/10,No
26866,2014/10/2,No
26867,2010/11/29,No
26868,2009/5/9,No
26869,2015/3/22,No
26870,2009/8/7,No
26871,2011/9/3,No
26872,2009/11/18,No
26873,2012/5/4,No
26874,2010/10/17,No
26875,2011/1/18,No
26876,2013/8/23,No
26877,2012/6/20,No
26878,2013/1/17,No
26879,2014/10/25,No
26880,2016/10/2,No
26881,2010/9/16,No
26882,2016/5/11,Yes
26883,2014/11/7,No
26884,2016/2/22,No
26885,2017/2/26,No
26886,2016/5/1,Yes
26887,2009/10/15,Yes
26888,2009/6/12,No
26889,2013/10/31,No
26890,2012/11/2,No
26891,2016/4/27,No
26892,2017/4/6,No
26893,2016/7/10,No
26894,2015/4/23,No
26895,2011/8/23,No
26896,2014/8/22,No
26897,2016/3/23,No
26898,2010/8/15,Yes
26899,2013/5/29,No
26900,2013/12/18,No
26901,2009/5/4,No
26902,2012/2/3,Yes
26903,2015/2/15,No
26904,2011/2/13,No
26905,2010/3/28,Yes
26906,2016/10/11,No
26907,2013/5/6,No
26908,2017/4/6,No
26909,2013/12/23,No
26910,2013/5/12,Yes
26911,2017/4/28,No
26912,2011/5/26,No
26913,2010/4/27,Yes
26914,2015/6/17,No
26915,2015/10/22,Yes
26916,2013/1/23,No
26917,2009/2/2,Yes
26918,2010/5/18,No
26919,2016/4/26,No
26920,2011/11/22,No
26921,2011/8/6,No
26922,2012/3/5,No
26923,2009/3/12,No
26924,2016/2/11,No
26925,2013/9/22,No
26926,2011/9/6,No
26927,2016/5/7,No
26928,2015/3/25,No
26929,2010/6/26,No
26930,2012/4/14,No
26931,2009/1/12,No
26932,2015/8/18,No
26933,2010/4/24,No
26934,2016/4/28,No
26935,2013/8/28,No
26936,2009/6/26,No
26937,2017/4/11,No
26938,2011/1/16,No
26939,2015/7/1,No
26940,2012/5/21,No
26941,2015/10/7,No
26942,2014/3/13,No
26943,2016/5/10,No
26944,2010/2/23,No
26945,2015/3/4,No
26946,2009/8/2,No
26947,2012/4/13,No
26948,2012/3/15,No
26949,2009/9/20,Yes
26950,2009/9/20,No
26951,2016/2/25,No
26952,2015/2/5,No
26953,2011/11/15,No
26954,2013/7/8,No
26955,2017/1/21,No
26956,2011/8/20,No
26957,2014/12/23,No
26958,2014/1/4,No
26959,2016/10/11,No
26960,2016/6/25,No
26961,2015/3/11,No
26962,2013/1/11,No
26963,2014/11/14,No
26964,2013/3/2,No
26965,2015/12/9,No
26966,2015/12/26,Yes
26967,2014/4/11,No
26968,2009/7/17,No
26969,2016/2/15,No
26970,2016/11/22,No
26971,2009/3/13,No
26972,2017/6/7,No
26973,2009/3/4,No
26974,2016/1/7,No
26975,2010/4/13,No
26976,2015/7/31,No
26977,2010/10/9,No
26978,2009/3/16,No
26979,2011/10/19,No
26980,2016/5/21,Yes
26981,2014/8/26,Yes
26982,2014/8/3,No
26983,2015/11/3,No
26984,2012/11/24,No
26985,2012/3/4,No
26986,2016/9/13,Yes
26987,2014/2/4,Yes
26988,2009/6/3,No
26989,2013/10/23,No
26990,2011/2/24,No
26991,2016/3/5,No
26992,2015/9/23,No
26993,2016/1/6,No
26994,2012/3/28,No
26995,2009/8/8,No
26996,2016/6/23,Yes
26997,2014/5/17,No
26998,2009/10/24,No
26999,2015/12/27,No
27000,2014/7/26,Yes
27001,2016/5/23,No
27002,2016/10/30,No
27003,2015/11/20,No
27004,2014/9/6,No
27005,2010/9/14,No
27006,2015/2/28,No
27007,2011/9/19,No
27008,2015/11/21,No
27009,2010/5/1,No
27010,2009/9/25,Yes
27011,2009/11/17,No
27012,2015/11/17,No
27013,2015/2/2,No
27014,2015/5/1,No
27015,2011/10/29,Yes
27016,2011/5/9,No
27017,2011/10/1,No
27018,2012/9/3,No
27019,2009/3/17,No
27020,2016/8/22,No
27021,2016/12/26,No
27022,2010/1/19,No
27023,2012/3/23,No
27024,2013/12/25,Yes
27025,2016/7/1,No
27026,2009/1/31,No
27027,2011/2/13,Yes
27028,2009/8/26,No
27029,2017/5/1,No
27030,2011/6/14,No
27031,2016/3/12,No
27032,2009/11/8,No
27033,2009/6/23,No
27034,2016/11/28,No
27035,2011/11/23,No
27036,2012/1/17,No
27037,2011/1/8,No
27038,2011/2/21,No
27039,2013/1/10,Yes
27040,2010/11/21,No
27041,2017/3/10,No
27042,2012/2/29,No
27043,2011/8/7,No
27044,2011/7/1,No
27045,2011/5/5,No
27046,2011/10/2,No
27047,2011/1/14,Yes
27048,2012/2/12,No
27049,2010/12/10,Yes
27050,2017/2/13,No
27051,2010/12/10,Yes
27052,2012/2/12,No
27053,2014/12/4,Yes
27054,2010/8/14,No
27055,2015/1/28,No
27056,2016/2/16,No
27057,2014/6/25,Yes
27058,2009/5/24,No
27059,2010/9/12,No
27060,2009/7/9,Yes
27061,2010/2/9,Yes
27062,2011/12/10,No
27063,2014/10/8,No
27064,2012/11/15,No
27065,2009/5/26,No
27066,2017/5/26,No
27067,2012/1/16,No
27068,2015/8/6,No
27069,2012/7/21,No
27070,2010/10/17,No
27071,2010/3/13,No
27072,2011/1/20,No
27073,2015/1/23,No
27074,2012/11/8,No
27075,2010/12/1,No
27076,2015/2/27,No
27077,2013/3/2,Yes
27078,2014/6/19,No
27079,2013/12/13,No
27080,2015/8/28,No
27081,2016/7/22,No
27082,2008/12/23,No
27083,2009/1/27,No
27084,2011/1/5,No
27085,2014/7/27,No
27086,2017/2/22,No
27087,2016/10/29,No
27088,2013/1/24,No
27089,2017/4/19,No
27090,2012/1/22,Yes
27091,2012/7/22,No
27092,2011/7/29,No
27093,2013/9/18,Yes
27094,2016/6/12,No
27095,2014/12/24,No
27096,2014/1/5,No
27097,2013/3/18,No
27098,2015/2/15,No
27099,2011/12/21,No
27100,2012/11/5,No
27101,2010/4/23,Yes
27102,2017/2/18,No
27103,2012/9/29,No
27104,2009/8/15,No
27105,2014/3/16,No
27106,2015/5/12,Yes
27107,2011/11/11,No
27108,2010/9/5,Yes
27109,2010/2/26,No
27110,2011/12/3,No
27111,2016/2/29,No
27112,2015/3/30,No
27113,2015/10/5,No
27114,2011/3/12,Yes
27115,2017/4/28,No
27116,2014/6/4,No
27117,2011/10/20,No
27118,2014/1/8,No
27119,2017/3/18,No
27120,2014/2/20,No
27121,2016/9/24,Yes
27122,2011/5/5,No
27123,2016/6/18,No
27124,2012/2/10,Yes
27125,2016/8/29,No
27126,2012/2/24,No
27127,2010/3/27,No
27128,2015/3/26,No
27129,2010/1/7,No
27130,2014/10/26,No
27131,2010/12/26,No
27132,2016/9/11,No
27133,2009/4/4,No
27134,2013/4/18,No
27135,2014/3/3,No
27136,2013/7/20,Yes
27137,2016/4/21,No
27138,2017/6/8,No
27139,2015/11/5,Yes
27140,2012/8/15,No
27141,2014/1/6,No
27142,2009/4/13,No
27143,2011/2/5,No
27144,2010/1/17,No
27145,2011/7/14,No
27146,2013/1/16,Yes
27147,2014/11/19,No
27148,2014/8/31,No
27149,2009/1/24,No
27150,2010/3/26,No
27151,2016/2/12,No
27152,2008/7/31,Yes
27153,2010/1/19,No
27154,2013/4/25,No
27155,2012/8/28,No
27156,2010/10/13,No
27157,2016/3/29,Yes
27158,2016/3/5,No
27159,2016/2/10,No
27160,2016/11/19,No
27161,2016/4/17,No
27162,2013/10/6,No
27163,2015/3/28,No
27164,2015/6/9,No
27165,2016/5/3,No
27166,2010/5/17,No
27167,2011/9/4,No
27168,2010/10/13,No
27169,2012/5/12,No
27170,2010/8/16,No
27171,2013/1/23,No
27172,2009/9/4,No
27173,2010/3/13,No
27174,2015/2/7,No
27175,2016/7/25,Yes
27176,2013/7/23,No
27177,2017/4/19,No
27178,2014/11/29,No
27179,2016/7/28,Yes
27180,2014/5/19,No
27181,2010/6/22,No
27182,2010/2/28,No
27183,2009/2/26,No
27184,2012/7/14,No
27185,2014/6/21,No
27186,2010/12/4,No
27187,2010/6/20,No
27188,2016/8/3,No
27189,2016/4/30,No
27190,2013/11/3,No
27191,2009/9/16,Yes
27192,2012/10/29,No
27193,2011/9/7,No
27194,2017/2/12,No
27195,2014/7/30,Yes
27196,2011/8/24,No
27197,2013/12/11,No
27198,2012/9/19,Yes
27199,2009/5/18,No
27200,2011/1/24,No
27201,2010/10/27,No
27202,2009/6/22,No
27203,2014/6/8,No
27204,2015/6/8,No
27205,2013/3/16,Yes
27206,2013/3/2,No
27207,2010/1/9,No
27208,2010/5/26,Yes
27209,2010/1/29,No
27210,2016/9/1,No
27211,2011/5/11,No
27212,2011/6/22,Yes
27213,2016/12/19,Yes
27214,2011/12/12,Yes
27215,2016/6/26,No
27216,2016/2/2,No
27217,2013/3/19,No
27218,2014/6/19,No
27219,2012/10/16,No
27220,2015/11/7,No
27221,2015/2/6,No
27222,2014/12/6,Yes
27223,2017/2/8,Yes
27224,2016/11/11,No
27225,2009/2/17,No
27226,2010/7/2,No
27227,2012/4/26,No
27228,2010/6/19,Yes
27229,2016/3/22,No
27230,2009/10/25,Yes
27231,2015/11/11,No
27232,2016/7/5,No
27233,2012/9/14,No
27234,2015/12/8,No
27235,2015/3/3,No
27236,2015/5/9,No
27237,2014/10/26,No
27238,2010/3/23,No
27239,2012/3/8,No
27240,2012/4/7,No
27241,2010/5/1,No
27242,2013/9/12,No
27243,2009/11/8,No
27244,2012/6/1,No
27245,2014/9/13,No
27246,2011/6/4,No
27247,2015/7/6,No
27248,2016/9/9,Yes
27249,2017/3/7,No
27250,2015/12/6,No
27251,2013/5/12,Yes
27252,2011/8/21,No
27253,2012/2/16,No
27254,2012/10/29,No
27255,2016/1/29,Yes
27256,2016/5/24,Yes
27257,2012/5/10,No
27258,2009/7/15,No
27259,2012/1/4,No
27260,2016/5/18,No
27261,2014/4/22,No
27262,2015/11/1,No
27263,2017/2/10,No
27264,2011/6/12,No
27265,2016/2/28,No
27266,2016/5/5,No
27267,2010/3/24,No
27268,2016/8/8,No
27269,2015/6/12,No
27270,2010/5/19,No
27271,2014/2/14,No
27272,2014/7/16,No
27273,2015/3/30,No
27274,2009/7/28,Yes
27275,2015/9/4,No
27276,2011/9/10,No
27277,2015/12/28,No
27278,2010/4/21,No
27279,2012/7/9,No
27280,2010/12/25,No
27281,2016/3/6,No
27282,2015/10/18,No
27283,2011/1/20,No
27284,2011/9/9,No
27285,2012/10/6,Yes
27286,2016/7/16,Yes
27287,2013/11/2,No
27288,2015/12/17,No
27289,2013/6/12,Yes
27290,2011/10/29,Yes
27291,2012/2/3,No
27292,2013/11/3,No
27293,2013/7/24,No
27294,2013/8/25,No
27295,2010/3/4,No
27296,2012/9/8,No
27297,2014/7/17,No
27298,2017/6/24,No
27299,2009/2/1,No
27300,2010/7/27,No
27301,2016/11/30,No
27302,2009/11/10,No
27303,2010/11/15,No
27304,2012/9/27,No
27305,2010/12/7,No
27306,2015/5/24,No
27307,2009/9/27,Yes
27308,2009/4/11,No
27309,2017/4/14,No
27310,2012/5/26,Yes
27311,2017/5/5,No
27312,2012/7/22,Yes
27313,2010/8/2,No
27314,2008/10/2,No
27315,2015/8/24,No
27316,2016/8/29,No
27317,2016/6/18,No
27318,2011/12/22,No
27319,2016/6/29,No
27320,2014/9/29,No
27321,2009/5/7,No
27322,2011/1/13,Yes
27323,2013/1/3,No
