Date,RainTomorrow
2016/6/24,No
2017/2/27,No
2012/1/29,Yes
2016/8/13,No
2010/5/10,No
2012/2/21,No
2014/11/30,No
2016/11/17,No
2009/12/22,No
2016/10/11,No
2009/5/17,No
2009/3/31,Yes
2009/5/16,No
2014/1/30,No
2014/3/31,No
2015/3/7,No
2015/4/6,No
2009/4/19,No
2014/3/24,No
2015/4/22,Yes
2013/9/8,No
2010/12/20,No
2009/5/22,Yes
2012/6/7,No
2012/8/26,No
2008/7/5,No
2010/11/14,No
2016/12/23,No
2009/7/12,No
2014/3/30,Yes
2014/11/1,No
2011/11/28,No
2017/3/22,No
2011/9/20,Yes
2011/5/1,No
2011/2/26,No
2013/7/26,No
2010/6/1,No
2013/4/23,No
2015/1/17,No
2015/8/22,No
2011/3/30,No
2009/9/2,No
2013/11/29,Yes
2009/8/21,No
2017/6/25,No
2012/9/10,No
2013/4/6,Yes
2008/8/18,No
2014/3/30,No
2011/7/25,No
2016/9/3,No
2010/4/3,No
2016/3/4,No
2013/9/15,No
2017/1/10,No
2016/1/22,No
2013/4/10,No
2015/12/13,No
2009/8/20,No
2016/9/9,No
2011/12/13,No
2009/3/22,No
2017/4/23,No
2011/9/10,No
2013/10/15,No
2009/7/30,No
2011/3/11,No
2011/10/2,Yes
2016/7/23,Yes
2010/8/11,Yes
2012/7/24,No
2009/10/21,No
2012/8/24,No
2011/3/2,No
2015/10/29,No
2011/2/2,No
2012/10/20,No
2012/3/12,No
2012/1/24,No
2013/6/2,Yes
2010/7/20,No
2013/3/30,No
2010/1/6,No
2015/12/17,No
2013/1/20,No
2010/5/13,No
2016/9/10,No
2009/6/14,No
2013/12/28,No
2016/11/25,No
2013/4/19,No
2011/12/24,No
2014/12/13,No
2013/4/7,No
2010/1/6,No
2013/12/31,No
2013/4/8,No
2012/5/25,Yes
2013/9/26,No
2010/8/11,No
2016/10/31,No
2010/7/3,No
2014/5/13,No
2015/6/3,No
2009/7/21,No
2010/12/19,Yes
2013/6/29,No
2014/6/8,No
2013/4/15,No
2012/8/5,No
2014/10/31,No
2014/8/23,No
2014/10/17,No
2017/1/2,Yes
2017/2/20,No
2016/6/13,No
2012/4/10,No
2016/9/3,No
2016/7/18,No
2015/6/10,No
2014/8/30,No
2017/3/17,Yes
2013/7/9,Yes
2016/12/22,No
2011/10/15,No
2009/2/9,No
2013/4/26,No
2012/2/17,No
2014/10/15,No
2010/11/18,Yes
2015/5/16,Yes
2011/9/14,No
2010/7/11,Yes
2015/10/1,No
2011/11/7,No
2014/11/12,No
2010/5/3,No
2015/6/25,No
2008/10/3,No
2015/6/29,No
2012/8/16,No
2009/8/23,Yes
2008/7/2,No
2017/2/27,No
2010/6/26,No
2012/3/3,Yes
2012/2/7,No
2016/10/9,Yes
2016/8/23,No
2013/6/19,No
2012/6/15,No
2014/1/13,No
2015/8/19,No
2016/9/15,No
2014/3/5,Yes
2015/12/12,No
2013/1/17,No
2013/7/16,No
2011/6/4,No
2014/7/11,No
2010/9/6,No
2009/12/21,No
2014/1/22,No
2012/6/11,No
2014/9/3,No
2014/10/14,No
2012/11/13,No
2016/3/23,No
2011/12/18,Yes
2013/11/18,Yes
2013/7/15,No
2014/12/3,Yes
2011/9/26,No
2012/11/7,No
2010/7/6,No
2011/1/18,No
2010/5/23,No
2016/9/24,No
2011/3/21,Yes
2010/1/8,No
2009/2/16,No
2014/7/10,No
2011/12/8,No
2015/11/30,No
2010/4/15,No
2016/10/22,No
2017/3/10,No
2015/7/19,No
2009/11/20,No
2014/12/8,No
2015/1/14,No
2012/3/10,No
2009/10/8,No
2009/10/24,No
2009/2/7,No
2010/8/4,No
2014/4/8,No
2011/6/18,No
2012/11/25,No
2014/2/3,No
2015/1/17,No
2010/7/27,No
2015/12/25,No
2012/10/18,No
2009/4/23,No
2012/6/15,No
2010/1/24,No
2010/6/28,No
2016/2/18,No
2010/8/3,No
2010/4/15,No
2016/12/20,No
2009/6/7,No
2010/5/16,No
2012/6/10,Yes
2008/12/5,No
2012/7/24,No
2017/2/24,No
2010/8/10,Yes
2014/3/4,No
2011/10/26,No
2012/5/6,No
2008/11/7,No
2017/5/20,No
2009/3/19,No
2016/8/20,Yes
2013/12/6,No
2011/8/18,No
2012/1/11,No
2010/4/22,No
2013/8/16,No
2013/8/9,Yes
2010/1/30,No
2016/12/17,No
2014/9/14,No
2010/6/11,No
2011/7/20,No
2016/12/23,Yes
2014/3/12,No
2016/3/17,Yes
2016/5/12,No
2013/4/30,No
2009/2/6,No
2013/5/31,No
2016/5/2,Yes
2014/12/13,No
2011/2/9,No
2010/2/20,No
2016/11/7,No
2012/3/17,Yes
2012/8/25,No
2010/4/6,No
2016/9/20,Yes
2010/10/19,No
2015/9/14,Yes
2011/3/28,No
2010/8/18,Yes
2016/2/23,No
2015/11/23,No
2012/9/9,No
2011/1/22,No
2011/5/3,No
2013/5/17,No
2009/7/25,No
2009/9/13,No
2008/11/14,No
2014/2/6,No
2012/1/26,Yes
2016/1/13,No
2009/10/8,No
2017/5/2,No
2012/8/19,No
2010/6/13,No
2008/10/16,No
2017/5/3,No
2012/10/3,No
2014/8/24,No
2013/7/12,No
2010/10/17,No
2016/8/17,Yes
2015/1/17,No
2014/8/4,No
2009/11/10,No
2017/4/4,No
2013/6/7,No
2010/11/4,Yes
2016/12/31,No
2010/11/26,No
2014/1/20,No
2016/9/14,No
2011/6/25,No
2010/7/26,No
2015/3/9,No
2011/11/19,No
2016/10/29,No
2016/9/3,No
2010/2/12,No
2014/12/18,No
2010/5/17,No
2016/8/7,No
2016/3/26,Yes
2012/10/16,Yes
2010/6/30,No
2011/12/14,No
2012/3/17,No
2014/5/16,No
2012/10/26,No
2011/3/19,No
2012/5/13,No
2009/12/13,No
2011/11/24,Yes
2013/3/22,No
2009/4/12,No
2016/12/5,Yes
2008/9/30,No
2009/3/20,No
2015/12/12,No
2014/11/7,No
2012/9/24,No
2014/12/26,No
2016/5/16,Yes
2017/3/31,No
2015/5/14,No
2015/8/9,No
2008/9/24,No
2014/8/31,No
2016/7/1,No
2016/4/9,No
2015/1/6,No
2014/11/14,No
2016/12/13,No
2014/7/6,No
2015/2/25,No
2012/11/4,Yes
2009/4/22,No
2009/5/22,No
2013/3/16,No
2011/10/1,Yes
2017/6/14,No
2011/9/25,Yes
2012/9/2,No
2016/12/16,No
2010/4/11,No
2011/12/7,No
2013/9/22,No
2017/4/22,No
2010/5/18,No
2010/11/10,No
2015/6/2,No
2013/8/19,No
2015/7/30,Yes
2011/7/25,No
2014/8/2,No
2017/2/26,No
2014/5/18,No
2013/3/1,No
2009/10/15,Yes
2014/10/16,No
2011/2/1,No
2008/12/19,No
2015/11/22,No
2016/6/30,No
2010/10/9,No
2014/6/28,Yes
2012/8/6,Yes
2012/5/17,No
2012/10/8,No
2014/3/10,No
2013/9/19,No
2016/8/5,No
2016/4/25,No
2012/10/15,No
2012/1/9,No
2015/2/7,No
2015/12/31,No
2016/6/6,Yes
2013/3/12,No
2011/9/29,Yes
2013/6/26,Yes
2012/1/8,No
2015/8/3,No
2017/1/2,No
2011/10/25,Yes
2013/9/7,No
2010/10/9,No
2011/8/12,No
2010/6/2,Yes
2010/8/10,No
2016/7/28,No
2010/7/15,No
2009/2/5,Yes
2015/10/26,No
2009/7/14,No
2014/12/6,No
2015/1/5,Yes
2017/3/20,No
2016/4/20,No
2010/8/7,No
2014/12/18,No
2015/7/15,No
2013/11/8,Yes
2011/9/1,No
2013/7/4,No
2014/7/9,No
2014/6/24,Yes
2009/1/24,No
2010/4/23,Yes
2017/6/4,No
2010/10/14,Yes
2008/9/14,No
2010/2/8,No
2010/7/5,No
2010/4/20,No
2013/10/26,No
2016/5/21,No
2009/10/12,No
2012/11/24,No
2009/2/18,No
2016/1/23,No
2016/9/27,No
2015/4/29,Yes
2012/4/12,No
2016/3/5,No
2010/11/21,No
2016/7/18,No
2016/3/28,No
2015/6/26,No
2017/6/1,No
2009/10/28,No
2014/3/15,Yes
2015/2/10,No
2016/6/30,No
2012/1/23,No
2011/8/16,No
2014/6/19,No
2013/8/9,Yes
2014/8/2,No
2015/10/6,No
2014/4/6,Yes
2014/6/25,No
2012/4/16,No
2016/10/1,No
2014/10/10,No
2013/1/26,Yes
2012/6/15,No
2012/11/23,No
2014/5/8,No
2010/9/9,Yes
2009/6/4,No
2016/11/16,No
2017/3/4,No
2015/1/26,No
2010/3/10,No
2014/3/23,No
2011/11/18,Yes
2012/1/12,No
2014/10/9,No
2016/12/1,No
2016/6/11,No
2015/2/25,No
2016/7/6,Yes
2015/12/14,No
2015/6/7,No
2015/3/18,No
2012/9/20,No
2009/7/21,Yes
2016/7/9,No
2014/9/4,No
2010/5/20,No
2014/1/2,Yes
2014/5/23,No
2009/10/13,Yes
2009/1/7,No
2009/12/4,No
2014/6/14,Yes
2014/9/20,No
2010/7/13,Yes
2010/11/14,No
2014/11/6,No
2014/11/25,No
2012/3/29,No
2013/6/18,No
2015/8/22,No
2010/2/22,No
2016/8/9,No
2010/6/5,Yes
2012/5/20,No
2011/1/28,No
2010/9/2,No
2014/6/6,No
2014/11/10,No
2015/9/17,Yes
2009/3/4,Yes
2013/6/9,No
2015/12/26,Yes
2008/11/6,No
2011/2/7,No
2011/1/17,No
2012/6/22,No
2017/1/27,No
2009/6/21,Yes
2008/12/17,No
2012/6/4,No
2012/9/8,No
2014/12/13,No
2009/9/9,No
2010/11/13,Yes
2008/4/17,No
2010/9/10,Yes
2010/3/3,No
2016/1/28,No
2016/7/2,No
2011/10/18,No
2011/2/26,No
2012/10/16,No
2010/3/16,No
2011/3/8,No
2014/2/27,No
2013/6/23,No
2009/7/20,No
2010/11/30,No
2009/7/8,No
2012/8/24,No
2009/10/14,Yes
2008/12/23,Yes
2013/10/18,No
2011/7/16,No
2012/7/17,No
2009/11/22,No
2013/4/2,No
2013/10/4,No
2017/1/29,No
2012/9/14,No
2011/5/19,No
2010/8/23,Yes
2009/11/17,No
2010/4/26,No
2015/4/1,No
2009/5/26,No
2011/7/25,No
2009/4/24,No
2014/10/9,No
2011/5/20,No
2012/9/3,No
2013/12/24,No
2010/4/29,No
2009/10/25,No
2009/8/7,No
2014/1/6,No
2008/12/10,No
2011/10/16,Yes
2011/8/12,No
2014/10/30,No
2014/4/5,No
2010/8/18,Yes
2015/8/24,No
2009/12/2,No
2010/12/14,Yes
2015/6/20,No
2015/5/12,No
2010/9/18,No
2010/9/22,No
2012/4/25,No
2010/9/12,Yes
2010/8/24,Yes
2013/10/17,No
2014/7/21,No
2010/9/26,No
2015/12/30,No
2013/3/7,No
2016/11/1,No
2016/8/18,No
2016/10/7,No
2013/4/8,No
2012/1/25,No
2014/6/11,No
2011/9/13,No
2009/12/11,No
2015/3/31,No
2014/5/6,No
2012/1/3,No
2015/2/23,Yes
2012/10/15,No
2016/11/2,No
2016/3/31,No
2014/6/15,No
2011/1/5,No
2016/3/12,No
2016/7/24,No
2008/12/31,No
2012/8/5,No
2010/4/24,No
2013/7/1,No
2015/5/19,Yes
2015/2/4,No
2008/7/1,No
2008/9/13,No
2009/8/26,Yes
2010/7/12,No
2009/12/7,No
2011/5/22,No
2012/5/12,No
2014/2/26,No
2009/11/4,No
2014/3/23,No
2017/3/30,Yes
2009/8/24,Yes
2016/8/13,Yes
2016/5/24,No
2015/10/13,No
2011/2/12,Yes
2016/12/17,No
2010/1/27,No
2009/7/2,Yes
2009/7/29,No
2017/4/3,No
2013/9/4,No
2008/5/20,No
2009/11/9,No
2015/12/18,Yes
2014/5/10,No
2009/12/6,No
2014/10/12,No
2013/7/30,No
2013/4/8,No
2015/1/11,Yes
2016/4/24,Yes
2008/12/27,Yes
2011/8/7,Yes
2014/8/26,No
2013/5/2,No
2013/8/1,No
2010/2/15,No
2014/1/30,No
2011/8/31,No
2010/7/23,No
2012/11/4,No
2017/1/9,No
2012/4/4,No
2017/4/14,No
2013/11/13,No
2014/5/24,Yes
2014/6/10,No
2013/1/2,No
2015/5/24,No
2015/11/7,No
2010/5/16,No
2010/4/1,No
2012/1/3,Yes
2011/10/4,No
2010/4/5,No
2015/8/2,No
2012/1/20,No
2016/7/24,No
2015/8/1,No
2015/10/16,No
2014/5/5,No
2009/1/31,No
2009/4/18,No
2015/12/12,No
2013/4/19,No
2009/7/16,No
2014/2/10,No
2012/10/13,No
2009/4/2,No
2015/7/2,No
2009/5/19,No
2009/10/3,Yes
2011/6/26,No
2011/1/18,No
2013/6/15,No
2014/9/15,Yes
2014/11/20,No
2017/6/24,No
2009/7/31,No
2013/8/25,No
2016/12/7,No
2011/8/28,No
2017/2/20,No
2015/6/10,No
2013/12/9,No
2017/6/24,No
2009/7/7,Yes
2012/3/4,No
2015/6/8,Yes
2012/2/21,No
2012/9/30,No
2008/7/18,No
2015/8/11,No
2011/11/26,No
2015/5/12,No
2008/12/18,No
2014/12/2,No
2012/4/14,No
2010/7/23,No
2010/2/6,Yes
2015/10/25,Yes
2017/1/28,No
2010/5/19,No
2010/2/8,No
2009/6/3,No
2016/6/14,No
2011/2/5,Yes
2012/6/11,No
2010/2/13,No
2010/9/30,No
2010/12/2,Yes
2015/1/16,No
2015/4/16,No
2013/4/26,Yes
2010/9/13,No
2010/9/13,No
2016/12/10,No
2014/4/17,No
2011/12/29,No
2016/5/31,Yes
2016/7/18,No
2013/6/8,No
2016/1/22,No
2012/9/20,Yes
2016/12/1,No
2016/1/2,No
2016/4/29,Yes
2013/5/11,No
2014/3/13,No
2010/9/19,No
2014/1/15,Yes
2015/7/7,No
2009/2/2,No
2009/6/27,Yes
2009/1/21,No
2010/1/21,Yes
2017/3/22,Yes
2017/1/9,No
2013/9/25,No
2011/5/30,No
2010/2/14,Yes
2011/5/21,No
2017/4/24,No
2009/3/26,No
2011/3/28,No
2009/12/19,No
2009/10/27,No
2016/11/9,No
2013/1/6,No
2011/1/6,Yes
2012/10/5,No
2014/1/12,No
2015/5/18,No
2012/5/4,No
2015/5/8,No
2010/2/8,No
2012/9/26,Yes
2014/2/10,No
2015/10/16,No
2008/11/2,No
2009/3/5,No
2011/2/20,No
2014/12/21,No
2014/4/19,No
2016/8/18,No
2014/3/29,No
2014/9/15,No
2014/2/9,No
2016/6/16,No
2010/5/25,No
2012/2/22,No
2015/5/21,No
2014/5/13,Yes
2009/5/21,No
2011/5/18,No
2014/2/8,No
2012/10/25,No
2016/6/1,No
2012/10/8,No
2012/1/24,No
2017/6/7,No
2013/11/13,No
2009/4/7,No
2012/4/10,No
2017/6/23,No
2010/7/30,No
2009/12/4,No
2014/4/26,Yes
2014/9/20,No
2012/5/8,No
2015/2/16,No
2010/5/24,No
2009/10/24,No
2012/4/3,No
2011/8/2,No
2008/12/27,No
2015/8/16,No
2009/6/21,No
2012/2/16,No
2011/8/4,Yes
2010/4/8,No
2012/8/24,No
2014/2/27,Yes
2016/4/10,No
2009/11/29,No
2014/11/1,No
2014/2/5,Yes
2010/2/22,No
2010/10/24,No
2009/7/30,Yes
2015/6/5,No
2010/10/16,No
2016/2/25,No
2014/1/28,No
2015/12/31,No
2009/11/29,No
2010/7/6,No
2010/7/13,Yes
2016/7/3,No
2010/1/17,Yes
2011/1/17,No
2015/3/18,No
2017/6/21,No
2011/10/25,No
2013/6/27,Yes
2009/10/2,No
2009/6/28,Yes
2014/9/4,No
2015/9/1,Yes
2010/3/31,No
2010/9/30,No
2017/2/20,No
2009/4/6,No
2011/7/2,No
2015/10/19,No
2014/5/27,Yes
2009/8/23,Yes
2013/7/11,Yes
2016/9/22,No
2015/8/16,No
2011/8/31,No
2017/2/26,No
2008/10/21,No
2016/8/10,Yes
2013/8/26,No
2014/12/16,No
2016/8/14,No
2013/7/15,No
2017/1/1,No
2010/2/14,No
2012/6/8,No
2015/10/11,No
2014/3/26,No
2013/9/28,No
2017/1/26,Yes
2011/11/19,No
2016/6/30,No
2012/5/17,No
2012/9/8,No
2015/2/13,Yes
2017/2/18,No
2012/10/5,No
2009/9/8,No
2013/3/28,No
2015/10/31,No
2012/10/12,No
2010/9/21,No
2014/6/5,No
2010/3/7,Yes
2015/6/12,No
2010/4/28,No
2012/11/28,Yes
2013/3/2,No
2016/1/25,No
2010/1/9,No
2012/10/17,No
2010/5/16,No
2012/9/2,No
2013/4/20,No
2008/10/5,No
2009/6/11,No
2013/7/4,No
2009/8/13,No
2012/8/16,Yes
2016/1/27,No
2011/12/5,Yes
2012/9/21,No
2009/8/9,No
2010/2/27,No
2009/11/19,No
2014/3/27,Yes
2011/5/13,No
2013/9/20,No
2009/1/21,No
2017/2/18,No
2014/12/3,Yes
2016/2/22,No
2014/10/11,No
2010/12/23,Yes
2010/5/24,No
2011/5/31,Yes
2015/12/5,No
2012/3/16,Yes
2014/7/20,No
2013/8/7,Yes
2013/8/18,Yes
2014/4/22,No
2011/7/15,Yes
2011/12/8,No
2010/8/14,Yes
2009/5/2,No
2015/9/18,No
2013/9/16,No
2009/1/21,No
2017/1/27,No
2015/2/2,No
2013/3/28,Yes
2010/11/13,No
2014/5/24,No
2015/1/25,No
2009/9/10,No
2013/7/22,Yes
2012/3/25,No
2011/7/28,No
2016/9/17,No
2016/11/11,No
2016/12/12,No
2009/9/19,No
2010/5/30,No
2011/2/16,No
2009/10/28,No
2012/4/12,No
2015/1/9,No
2017/6/3,No
2012/2/9,No
2015/8/9,No
2015/2/9,No
2010/1/28,No
2014/11/17,No
2011/9/30,Yes
2009/6/28,No
2011/10/1,No
2011/3/26,No
2012/8/12,Yes
2009/12/9,No
2015/12/21,Yes
2011/1/13,Yes
2014/6/16,No
2014/9/8,No
2015/8/24,Yes
2015/1/8,Yes
2011/1/22,No
2015/3/28,No
2014/4/10,Yes
2016/11/4,No
2011/12/12,No
2015/3/23,No
2012/10/29,No
2012/4/9,No
2009/9/3,No
2009/7/26,Yes
2013/12/6,No
2012/6/1,No
2014/2/9,No
2014/12/25,No
2011/1/9,Yes
2017/1/22,No
2010/3/31,No
2015/3/1,Yes
2011/12/24,No
2013/5/23,No
2011/9/6,No
2010/9/15,Yes
2013/7/18,No
2016/11/26,No
2016/8/1,Yes
2013/12/13,No
2015/1/30,No
2013/9/3,Yes
2010/1/3,No
2012/1/17,No
2009/12/11,No
2013/11/22,No
2014/8/8,No
2009/2/3,No
2012/9/12,No
2013/4/22,No
2016/8/4,No
2014/10/4,Yes
2013/3/9,No
2013/8/1,No
2010/5/7,No
2013/6/21,No
2014/3/15,Yes
2010/7/28,Yes
2012/2/3,No
2012/6/5,No
2011/2/22,No
2011/3/26,No
2014/4/13,Yes
2012/3/22,No
2011/11/29,Yes
2015/3/21,No
2017/4/5,No
2015/2/9,No
2014/12/13,No
2012/2/6,No
2012/1/23,Yes
2015/11/11,Yes
2013/8/14,No
2012/9/23,No
2017/4/19,No
2015/8/22,No
2011/12/5,No
2015/9/22,Yes
2014/4/8,Yes
2016/10/15,No
2015/4/26,No
2015/9/23,No
2014/10/17,No
2009/9/10,No
2014/11/4,No
2011/6/14,Yes
2016/12/12,No
2015/7/13,No
2016/8/10,No
2014/1/29,No
2010/4/15,No
2016/1/10,No
2011/2/1,No
2016/4/18,No
2015/7/30,No
2015/9/18,No
2011/10/21,No
2012/11/29,No
2015/10/8,No
2009/9/18,No
2010/11/19,Yes
2016/10/30,No
2010/11/5,No
2013/3/21,No
2013/11/30,No
2009/2/4,No
2013/9/11,No
2010/3/14,Yes
2016/8/10,No
2015/7/1,No
2011/8/20,Yes
2012/2/3,Yes
2010/6/16,Yes
2010/8/15,Yes
2014/8/27,No
2011/3/1,No
2015/1/2,No
2016/10/7,No
2009/8/6,No
2009/1/23,Yes
2016/2/3,Yes
2008/12/12,No
2012/8/6,No
2015/7/9,No
2014/6/15,No
2014/12/20,No
2011/12/5,Yes
2010/4/16,No
2012/6/6,Yes
2014/1/19,No
2012/5/15,No
2016/10/11,No
2016/3/2,No
2011/10/3,No
2017/2/7,Yes
2016/5/14,No
2013/5/7,No
2015/3/6,No
2016/3/17,Yes
2009/9/9,No
2009/3/6,No
2016/2/8,No
2013/7/26,No
2011/5/19,No
2012/9/16,No
2013/3/29,No
2013/7/24,No
2009/12/25,Yes
2015/12/19,No
2013/8/31,No
2010/4/7,No
2015/3/1,No
2016/9/8,No
2013/8/15,No
2015/7/21,No
2015/8/10,Yes
2009/10/7,No
2009/9/3,No
2016/9/21,No
2010/2/1,No
2010/6/11,No
2009/5/7,No
2009/2/6,Yes
2012/5/24,No
2010/3/20,No
2016/7/3,Yes
2009/11/29,No
2015/4/22,Yes
2011/5/27,No
2013/1/20,No
2012/5/13,No
2009/3/23,No
2013/12/20,No
2014/7/18,No
2016/9/2,Yes
2009/4/27,No
2009/5/6,No
2009/4/15,No
2013/6/4,No
2009/8/1,No
2015/12/18,No
2009/7/13,No
2011/12/26,Yes
2011/9/20,No
2010/10/9,No
2015/1/6,No
2009/5/8,No
2015/11/14,No
2009/6/6,No
2015/10/26,No
2012/10/6,No
2015/11/13,No
2010/10/9,No
2009/2/10,No
2012/6/30,No
2012/2/10,No
2012/11/19,No
2013/1/16,No
2017/3/8,Yes
2015/8/23,Yes
2009/3/16,No
2014/7/16,No
2013/11/15,No
2011/8/6,No
2009/1/21,No
2012/6/11,No
2014/5/6,No
2016/7/22,Yes
2015/11/28,No
2011/1/18,No
2013/11/2,No
2014/3/6,No
2010/9/17,No
2012/10/15,No
2010/5/30,No
2009/8/1,No
2010/1/13,No
2015/2/25,No
2013/10/8,No
2009/3/4,No
2012/10/30,No
2013/7/1,No
2015/9/23,Yes
2013/11/14,No
2010/7/13,Yes
2012/7/23,No
2017/6/22,No
2015/11/7,No
2012/6/8,No
2010/12/25,Yes
2012/10/7,No
2014/4/7,No
2010/5/31,No
2016/9/16,No
2017/1/6,No
2015/11/10,No
2016/12/11,No
2011/6/3,No
2014/5/16,No
2016/7/30,No
2013/4/18,No
2012/3/11,Yes
2016/8/11,No
2013/10/18,No
2013/9/19,No
2013/5/6,No
2015/8/19,No
2015/5/21,No
2013/9/7,Yes
2012/3/12,Yes
2016/1/24,No
2016/1/20,No
2012/4/5,No
2008/12/15,No
2015/11/27,No
2012/2/7,No
2015/12/21,No
2014/5/5,No
2009/3/10,No
2016/8/15,No
2015/11/13,Yes
2012/1/18,No
2014/6/13,No
2013/8/30,Yes
2013/8/6,No
2010/3/22,No
2017/2/26,No
2009/5/5,No
2016/5/29,No
2015/10/7,Yes
2016/9/4,No
2016/7/18,Yes
2010/6/30,No
2010/9/20,No
2012/1/5,No
2016/8/3,No
2015/1/13,No
2009/2/16,No
2010/3/22,No
2011/9/8,No
2013/11/26,No
2011/3/6,No
2012/4/25,No
2010/7/15,No
2011/8/28,No
2015/6/26,No
2014/7/20,No
2009/5/21,Yes
2014/10/31,Yes
2009/9/15,No
2013/11/24,No
2009/12/25,Yes
2013/9/29,No
2016/8/16,No
2012/8/7,No
2017/3/6,No
2015/11/8,No
2010/5/15,No
2011/10/1,No
2013/1/7,No
2017/5/17,No
2012/11/10,No
2015/3/18,No
2016/1/18,No
2012/3/3,No
2011/9/2,Yes
2011/1/4,No
2013/1/9,No
2009/5/3,No
2011/5/22,No
2008/9/20,No
2017/5/29,No
2015/10/21,Yes
2009/7/22,Yes
2011/5/2,No
2013/8/9,No
2010/4/17,No
2010/3/9,No
2017/4/16,No
2015/11/3,No
2016/7/8,No
2015/10/31,No
2011/7/23,No
2010/9/22,No
2015/3/31,Yes
2015/6/25,No
2012/11/12,No
2011/10/25,Yes
2013/10/4,No
2014/1/5,No
2012/4/27,No
2012/10/3,No
2013/5/20,No
2014/11/10,No
2016/11/13,No
2011/1/17,Yes
2012/10/30,No
2012/5/2,No
2017/3/7,No
2016/11/2,No
2012/3/31,No
2009/3/15,No
2016/12/29,No
2012/2/15,No
2010/5/26,Yes
2013/7/1,No
2012/1/11,No
2010/5/20,No
2017/1/10,No
2011/2/28,No
2011/11/19,Yes
2015/12/17,No
2010/8/7,No
2009/4/18,No
2013/12/26,Yes
2011/7/23,No
2017/6/20,No
2017/6/8,Yes
2015/9/26,No
2016/9/5,No
2011/9/27,No
2011/9/17,Yes
2013/1/22,No
2011/5/20,No
2017/5/28,No
2009/8/24,Yes
2013/3/21,No
2015/12/31,No
2016/1/27,Yes
2012/8/24,Yes
2015/2/2,No
2015/1/27,Yes
2016/12/11,No
2011/3/9,No
2009/1/17,No
2013/8/30,No
2012/2/15,No
2014/9/1,No
2015/2/3,No
2011/12/12,No
2012/4/7,No
2013/11/22,No
2015/6/30,Yes
2016/3/22,No
2015/10/7,No
2008/12/6,No
2014/10/27,No
2009/11/13,No
2013/7/10,No
2016/12/11,No
2010/6/25,No
2014/3/26,No
2016/4/16,No
2013/5/31,Yes
2015/1/25,No
2016/10/30,Yes
2010/5/28,No
2011/11/6,No
2015/8/25,No
2013/6/9,No
2009/12/6,No
2012/4/9,No
2015/11/17,No
2012/6/13,No
2014/4/24,No
2016/12/9,No
2016/6/23,No
2012/3/12,No
2009/11/22,No
2012/2/14,No
2014/1/15,Yes
2017/4/5,No
2010/7/7,No
2008/7/31,No
2013/5/9,Yes
2010/9/3,Yes
2015/4/2,No
2012/7/29,No
2016/11/19,No
2012/4/7,No
2010/6/3,No
2015/9/28,No
2015/3/29,No
2010/12/12,No
2010/11/9,No
2013/3/8,No
2011/11/2,No
2012/4/16,No
2017/4/18,No
2011/9/26,No
2012/3/25,No
2009/9/2,No
2012/8/5,No
2013/1/25,No
2014/4/3,No
2016/4/8,No
2009/11/29,No
2016/1/13,No
2013/8/19,Yes
2015/12/20,Yes
2013/10/5,No
2017/4/23,No
2010/4/10,No
2013/10/2,No
2008/11/19,Yes
2016/7/15,No
2014/10/9,No
2014/11/13,No
2012/11/4,No
2013/9/14,No
2012/11/17,No
2017/4/27,No
2017/5/22,No
2017/5/21,No
2017/4/7,No
2017/3/2,No
2010/1/24,No
2010/1/21,No
2017/1/19,Yes
2017/5/31,No
2013/6/5,No
2010/12/12,No
2016/6/4,Yes
2016/12/1,No
2015/10/25,No
2012/3/22,No
2014/10/31,No
2014/2/24,No
2016/1/16,No
2015/6/28,No
2010/4/9,Yes
2014/5/11,No
2009/7/30,No
2013/8/1,No
2011/3/12,No
2009/8/1,No
2013/1/7,No
2014/3/19,No
2015/2/27,No
2014/3/30,Yes
2015/3/16,No
2016/7/29,No
2016/4/2,No
2011/10/8,No
2009/4/16,No
2011/3/14,No
2008/12/15,Yes
2016/6/15,No
2010/12/10,No
2011/9/1,No
2015/1/12,Yes
2011/2/27,No
2015/9/14,No
2015/3/21,No
2010/1/24,Yes
2012/5/10,No
2009/1/3,No
2015/6/22,No
2016/2/13,No
2015/1/2,No
2009/3/26,Yes
2016/5/28,Yes
2010/9/18,No
2017/5/6,No
2012/6/14,No
2016/7/20,Yes
2007/11/26,No
2011/8/17,No
2008/11/12,No
2013/3/25,No
2009/7/4,No
2014/4/17,No
2013/7/1,No
2015/7/14,No
2009/9/6,No
2013/1/5,No
2016/12/20,No
2012/8/24,No
2013/10/27,No
2012/10/12,Yes
2016/8/17,No
2015/1/9,No
2014/11/24,Yes
2011/2/22,No
2015/3/9,No
2013/5/8,No
2010/7/21,No
2014/3/4,No
2010/2/27,No
2013/5/11,No
2016/9/14,No
2016/2/16,No
2016/10/14,No
2009/4/16,No
2017/6/22,No
2012/3/14,No
2011/8/30,Yes
2016/3/30,No
2009/7/21,No
2011/1/30,Yes
2011/12/26,No
2017/3/26,No
2009/1/28,No
2011/3/31,No
2010/9/30,No
2009/4/17,No
2014/2/27,No
2012/7/25,No
2013/6/11,No
2016/6/20,No
2011/10/25,No
2010/2/6,No
2010/9/12,No
2011/2/2,No
2009/5/26,No
2015/8/30,No
2015/4/5,No
2012/6/21,No
2014/3/19,No
2017/2/28,Yes
2015/5/17,No
2010/7/23,No
2011/12/24,No
